itemId:151758737, builtAt:2014, bathrooms:1, netArea:46, metro:Щелковская, floor:11, price:15500000, area:84, elevator:–, timeToMetro:9, floors:14, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:156478934, builtAt:1950, bathrooms:-, netArea:37.5, metro:Измайловская, floor:5, price:8200000, area:57.5, elevator:–, timeToMetro:11, floors:5, rooms:3, view:двор, buildingType:сталинский, renovation:косметический, balcony:1 балк.
itemId:163285925, builtAt:-, bathrooms:1, netArea:36, metro:Войковская, floor:1, price:8200000, area:54, elevator:нет, timeToMetro:7, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:косметический, balcony:нет
itemId:162106814, builtAt:-, bathrooms:-, netArea:38, metro:Алтуфьево, floor:3, price:8200000, area:59, elevator:нет, timeToMetro:5, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:отсутствует, balcony:1 балк.
itemId:161615340, builtAt:1969, bathrooms:-, netArea:44.3, metro:Андроновка, floor:12, price:8200000, area:64, elevator:2 пасс., timeToMetro:15, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:2 балк.
itemId:157511820, builtAt:1985, bathrooms:-, netArea:40, metro:Алма-Атинская, floor:2, price:8200000, area:65, elevator:2 пасс., timeToMetro:7, floors:14, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:156688379, builtAt:1978, bathrooms:-, netArea:38, metro:Новоясеневская, floor:3, price:8200000, area:61, elevator:1 пасс., timeToMetro:9, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:2 лодж.
itemId:162182267, builtAt:-, bathrooms:-, netArea:48, metro:Бульвар Дмитрия Донского, floor:9, price:8200000, area:79, elevator:1 пасс. + 1 груз., timeToMetro:13, floors:14, rooms:3, view:–, buildingType:панельный дом, renovation:отсутствует, balcony:3 лодж.
itemId:161690584, builtAt:-, bathrooms:-, netArea:36, metro:Рязанский проспект, floor:2, price:8200000, area:63, elevator:нет, timeToMetro:5, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:-, balcony:нет
itemId:162255686, builtAt:-, bathrooms:-, netArea:54.4, metro:Бульвар Дмитрия Донского, floor:1, price:8200000, area:76.7, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:–
itemId:156064459, builtAt:-, bathrooms:-, netArea:44.6, metro:Бибирево, floor:9, price:8200000, area:63.5, elevator:нет, timeToMetro:12, floors:12, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:отсутствует, balcony:1 балк.
itemId:159696588, builtAt:1975, bathrooms:1, netArea:38, metro:Каширская, floor:9, price:8200000, area:60, elevator:1 пасс., timeToMetro:12, floors:9, rooms:3, view:–, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:159092374, builtAt:1972, bathrooms:-, netArea:43, metro:Теплый Стан, floor:9, price:8200000, area:59, elevator:1 пасс., timeToMetro:13, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:158915152, builtAt:1970, bathrooms:-, netArea:39, metro:Южная, floor:2, price:8200000, area:62, elevator:1 пасс., timeToMetro:16, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:158990946, builtAt:-, bathrooms:2, netArea:60, metro:Краснопресненская, floor:1, price:38657078, area:114.7, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:5, rooms:3, view:двор и улица, buildingType:монолитный, renovation:-, balcony:нет
itemId:161689983, builtAt:1983, bathrooms:-, netArea:43, metro:Отрадное, floor:12, price:13599999, area:75, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:17, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:158018341, builtAt:-, bathrooms:1, netArea:48, metro:Кузьминки, floor:16, price:16350000, area:79, elevator:1 пасс., timeToMetro:12, floors:17, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:149541590, builtAt:-, bathrooms:-, netArea:54, metro:Алма-Атинская, floor:1, price:8200000, area:72, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:17, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:155448174, builtAt:1963, bathrooms:1, netArea:36.5, metro:Бабушкинская, floor:2, price:8200000, area:55, elevator:–, timeToMetro:3, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:163028859, builtAt:1971, bathrooms:-, netArea:36, metro:Нижегородская, floor:4, price:8200000, area:54, elevator:1 пасс., timeToMetro:19, floors:9, rooms:3, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 лодж.
itemId:163224253, builtAt:-, bathrooms:-, netArea:51.6, metro:Волжская, floor:4, price:8200000, area:72, elevator:–, timeToMetro:7, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:косметический, balcony:2 балк.
itemId:159972878, builtAt:1976, bathrooms:-, netArea:45, metro:Отрадное, floor:2, price:8200000, area:64, elevator:1 пасс., timeToMetro:10, floors:12, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:160463997, builtAt:1968, bathrooms:-, netArea:40.5, metro:Щукинская, floor:1, price:8200000, area:56, elevator:1 пасс., timeToMetro:7, floors:9, rooms:3, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:163266772, builtAt:1973, bathrooms:-, netArea:44, metro:Выхино, floor:11, price:8200000, area:66, elevator:1 пасс. + 1 груз., timeToMetro:14, floors:12, rooms:3, view:двор и улица, buildingType:блочный, renovation:косметический, balcony:1 лодж.
itemId:162594211, builtAt:1967, bathrooms:-, netArea:–, metro:Щелковская, floor:9, price:8200000, area:59, elevator:1 пасс., timeToMetro:16, floors:9, rooms:3, view:–, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:159632934, builtAt:-, bathrooms:-, netArea:46, metro:Ясенево, floor:9, price:8250000, area:63, elevator:1 пасс., timeToMetro:2, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:-, balcony:–
itemId:147220271, builtAt:-, bathrooms:1, netArea:37, metro:Бибирево, floor:2, price:8250000, area:51, elevator:1 пасс., timeToMetro:12, floors:9, rooms:3, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:2 балк.
itemId:162130590, builtAt:1970, bathrooms:-, netArea:40, metro:Планерная, floor:4, price:8250000, area:60, elevator:1 пасс., timeToMetro:5, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:161767012, builtAt:-, bathrooms:1, netArea:45, metro:Кузьминки, floor:2, price:8250000, area:59.5, elevator:нет, timeToMetro:15, floors:5, rooms:3, view:двор и улица, buildingType:блочный, renovation:отсутствует, balcony:1 балк.
itemId:163289271, builtAt:1971, bathrooms:-, netArea:43, metro:Крымская, floor:2, price:8250000, area:57, elevator:–, timeToMetro:14, floors:5, rooms:3, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:159907135, builtAt:-, bathrooms:1, netArea:43, metro:Улица Академика Янгеля, floor:2, price:8290000, area:60, elevator:1 пасс., timeToMetro:5, floors:12, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:160698506, builtAt:1975, bathrooms:-, netArea:35.5, metro:Площадь Ильича, floor:7, price:8290000, area:55, elevator:1 пасс., timeToMetro:15, floors:9, rooms:3, view:улица, buildingType:панельный дом, renovation:отсутствует, balcony:1 балк.
itemId:157473832, builtAt:-, bathrooms:1, netArea:42.8, metro:Улица Академика Янгеля, floor:2, price:8299000, area:59.6, elevator:1 пасс., timeToMetro:5, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:152972850, builtAt:1976, bathrooms:-, netArea:45.1, metro:Шипиловская, floor:3, price:8299000, area:63, elevator:2 пасс., timeToMetro:10, floors:12, rooms:3, view:двор, buildingType:вторичка, renovation:отсутствует, balcony:1 лодж.
itemId:162363213, builtAt:1975, bathrooms:-, netArea:42, metro:Бибирево, floor:1, price:8299000, area:65, elevator:1 пасс., timeToMetro:9, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:161781611, builtAt:-, bathrooms:1, netArea:42, metro:Щелковская, floor:7, price:8300000, area:58.5, elevator:1 пасс., timeToMetro:3, floors:9, rooms:3, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:163002702, builtAt:1974, bathrooms:1, netArea:48, metro:Лермонтовский проспект, floor:3, price:8300000, area:65, elevator:–, timeToMetro:19, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:161466754, builtAt:1989, bathrooms:-, netArea:44, metro:Медведково, floor:3, price:8300000, area:59, elevator:1 пасс., timeToMetro:-, floors:9, rooms:3, view:–, buildingType:вторичка, renovation:-, balcony:1 лодж.
itemId:159883918, builtAt:1957, bathrooms:-, netArea:52, metro:Люблино, floor:2, price:8300000, area:78.2, elevator:–, timeToMetro:13, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:-, balcony:–
itemId:156478707, builtAt:1976, bathrooms:-, netArea:45, metro:Красногвардейская, floor:5, price:8300000, area:62.4, elevator:2 пасс., timeToMetro:10, floors:12, rooms:3, view:двор, buildingType:вторичка, renovation:отсутствует, balcony:1 лодж.
itemId:152555885, builtAt:1977, bathrooms:-, netArea:40, metro:Зябликово, floor:2, price:8300000, area:63, elevator:1 пасс., timeToMetro:4, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:156206241, builtAt:-, bathrooms:-, netArea:36.6, metro:Ясенево, floor:4, price:8300000, area:53, elevator:1 пасс., timeToMetro:7, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:163326390, builtAt:1986, bathrooms:-, netArea:42.2, metro:Алтуфьево, floor:4, price:9950000, area:65, elevator:2 пасс., timeToMetro:19, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:158427376, builtAt:1997, bathrooms:2, netArea:54, metro:Тропарево, floor:12, price:28600000, area:118, elevator:–, timeToMetro:6, floors:25, rooms:3, view:двор, buildingType:монолитный, renovation:евроремонт, balcony:1 балк. + 1 лодж.
