itemId:160175203, builtAt:-, bathrooms:1, netArea:79, metro:Трубная, floor:3, price:43470000, area:99, elevator:1 пасс., timeToMetro:5, floors:6, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:158380525, builtAt:-, bathrooms:-, netArea:63.6, metro:Варшавская, floor:2, price:19900000, area:96, elevator:1 пасс. + 1 груз., timeToMetro:4, floors:17, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк. + 1 лодж.
itemId:159309963, builtAt:-, bathrooms:1, netArea:58, metro:Коньково, floor:8, price:19900000, area:82.3, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:25, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:дизайнерский, balcony:1 балк.
itemId:163093824, builtAt:2007, bathrooms:2, netArea:64, metro:Кузьминки, floor:19, price:19900000, area:107, elevator:1 пасс. + 2 груз., timeToMetro:15, floors:23, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк. + 2 лодж.
itemId:156794141, builtAt:1938, bathrooms:-, netArea:68, metro:Преображенская площадь, floor:5, price:19900000, area:100, elevator:–, timeToMetro:7, floors:10, rooms:4, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:2 балк.
itemId:156944346, builtAt:-, bathrooms:2, netArea:65.8, metro:Текстильщики, floor:12, price:19950000, area:108.9, elevator:2 пасс. + 1 груз., timeToMetro:25, floors:23, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:2 лодж.
itemId:152692003, builtAt:1931, bathrooms:-, netArea:60.2, metro:Спортивная, floor:5, price:19990000, area:83.5, elevator:1 пасс., timeToMetro:9, floors:5, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:163203739, builtAt:-, bathrooms:-, netArea:64, metro:Варшавская, floor:2, price:19990000, area:96, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:17, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 балк. + 1 лодж.
itemId:157966412, builtAt:2007, bathrooms:2, netArea:68, metro:Текстильщики, floor:12, price:19990000, area:110, elevator:–, timeToMetro:18, floors:23, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:2 балк.
itemId:161075170, builtAt:-, bathrooms:-, netArea:43, metro:Белорусская, floor:2, price:19995000, area:68, elevator:–, timeToMetro:5, floors:4, rooms:4, view:двор, buildingType:сталинский, renovation:-, balcony:–
itemId:152968990, builtAt:-, bathrooms:1, netArea:70, metro:Текстильщики, floor:19, price:19999000, area:105, elevator:1 пасс., timeToMetro:15, floors:23, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:2 балк.
itemId:151959800, builtAt:-, bathrooms:1, netArea:61, metro:Бауманская, floor:3, price:19999000, area:102, elevator:1 пасс., timeToMetro:5, floors:6, rooms:4, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:–
itemId:161250388, builtAt:1983, bathrooms:-, netArea:65, metro:Новые Черемушки, floor:8, price:20000000, area:100, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:18, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:160178357, builtAt:2013, bathrooms:1, netArea:–, metro:Красносельская, floor:3, price:20000000, area:117, elevator:2 пасс., timeToMetro:17, floors:4, rooms:4, view:улица, buildingType:кирпичный, renovation:отсутствует, balcony:нет
itemId:155718995, builtAt:-, bathrooms:-, netArea:57.5, metro:Проспект Мира, floor:7, price:20000000, area:82, elevator:1 пасс., timeToMetro:1, floors:8, rooms:4, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:3 лодж.
itemId:162432819, builtAt:-, bathrooms:1, netArea:68.4, metro:Китай-город, floor:3, price:20000000, area:98, elevator:–, timeToMetro:7, floors:3, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:150935955, builtAt:1982, bathrooms:-, netArea:63, metro:Новые Черемушки, floor:11, price:20000000, area:98.4, elevator:2 пасс. + 1 груз., timeToMetro:18, floors:18, rooms:4, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:–
itemId:162275953, builtAt:-, bathrooms:-, netArea:55, metro:Комсомольская, floor:2, price:20000000, area:82, elevator:–, timeToMetro:10, floors:4, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:163241697, builtAt:1957, bathrooms:-, netArea:54, metro:Алексеевская, floor:8, price:20000000, area:86.2, elevator:1 пасс., timeToMetro:4, floors:10, rooms:4, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:–
itemId:156483118, builtAt:-, bathrooms:1, netArea:64, metro:Чертановская, floor:2, price:20000000, area:93, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:17, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:2 лодж.
itemId:162830223, builtAt:-, bathrooms:-, netArea:62, metro:Люблино, floor:4, price:20000000, area:93, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:17, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:2 лодж.
itemId:162427087, builtAt:1958, bathrooms:-, netArea:71.7, metro:Красносельская, floor:7, price:20000000, area:102, elevator:1 пасс., timeToMetro:2, floors:9, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:2 балк.
itemId:161034390, builtAt:2013, bathrooms:1, netArea:–, metro:Красносельская, floor:3, price:20000000, area:117, elevator:2 пасс., timeToMetro:17, floors:4, rooms:4, view:улица, buildingType:кирпичный, renovation:отсутствует, balcony:нет
itemId:156117564, builtAt:1999, bathrooms:-, netArea:62, metro:Юго-Западная, floor:2, price:20000000, area:93, elevator:1 пасс. + 1 груз., timeToMetro:14, floors:17, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:2 балк.
itemId:49209226, builtAt:2011, bathrooms:2, netArea:80, metro:Юго-Западная, floor:22, price:28500000, area:137, elevator:2 пасс. + 2 груз., timeToMetro:3, floors:30, rooms:4, view:двор и улица, buildingType:вторичка, renovation:дизайнерский, balcony:1 лодж.
itemId:161034014, builtAt:1958, bathrooms:-, netArea:74.5, metro:Университет, floor:3, price:30900000, area:102, elevator:1 пасс., timeToMetro:10, floors:9, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:2 балк.
itemId:162979013, builtAt:1935, bathrooms:-, netArea:66, metro:Водный стадион, floor:2, price:10000000, area:83.6, elevator:–, timeToMetro:9, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:отсутствует, balcony:–
itemId:148849671, builtAt:1931, bathrooms:-, netArea:57.2, metro:Спортивная, floor:1, price:20000000, area:81.6, elevator:1 пасс., timeToMetro:9, floors:5, rooms:4, view:двор и улица, buildingType:вторичка, renovation:отсутствует, balcony:–
itemId:149312779, builtAt:2000, bathrooms:2, netArea:64.5, metro:Пражская, floor:14, price:20000000, area:122.8, elevator:1 пасс. + 1 груз., timeToMetro:14, floors:17, rooms:4, view:–, buildingType:вторичка, renovation:косметический, balcony:2 лодж.
itemId:160612601, builtAt:-, bathrooms:-, netArea:55, metro:Тропарево, floor:14, price:20000000, area:98, elevator:1 пасс., timeToMetro:10, floors:16, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:отсутствует, balcony:1 балк. + 1 лодж.
itemId:162440868, builtAt:1957, bathrooms:-, netArea:74, metro:Ботанический сад, floor:3, price:20000000, area:107, elevator:1 пасс., timeToMetro:18, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:159612654, builtAt:-, bathrooms:-, netArea:64, metro:Варшавская, floor:2, price:20000000, area:96, elevator:нет, timeToMetro:5, floors:17, rooms:4, view:двор и улица, buildingType:монолитный, renovation:евроремонт, balcony:1 лодж.
itemId:159693439, builtAt:2006, bathrooms:-, netArea:70, metro:Кузьминки, floor:16, price:20000000, area:104, elevator:1 пасс. + 1 груз., timeToMetro:14, floors:23, rooms:4, view:–, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк. + 1 лодж.
itemId:23806824, builtAt:-, bathrooms:-, netArea:52, metro:Спортивная, floor:3, price:20000000, area:75, elevator:1 пасс., timeToMetro:6, floors:6, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:162859787, builtAt:2013, bathrooms:1, netArea:–, metro:Рижская, floor:3, price:20000000, area:117, elevator:2 пасс., timeToMetro:18, floors:4, rooms:4, view:улица, buildingType:кирпичный, renovation:отсутствует, balcony:нет
itemId:162945027, builtAt:-, bathrooms:-, netArea:63, metro:Краснопресненская, floor:4, price:20000000, area:87, elevator:1 пасс., timeToMetro:6, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:160662485, builtAt:1910, bathrooms:-, netArea:59.7, metro:Улица 1905 года, floor:4, price:20000000, area:81.7, elevator:1 пасс., timeToMetro:5, floors:6, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:отсутствует, balcony:–
itemId:160503748, builtAt:1957, bathrooms:1, netArea:65, metro:Варшавская, floor:2, price:20000000, area:103, elevator:–, timeToMetro:5, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:–
itemId:160213905, builtAt:1958, bathrooms:-, netArea:70, metro:Профсоюзная, floor:4, price:20000000, area:97.5, elevator:–, timeToMetro:7, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:2 балк.
itemId:162666176, builtAt:1956, bathrooms:-, netArea:55, metro:Динамо, floor:2, price:20000000, area:100, elevator:–, timeToMetro:10, floors:6, rooms:4, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:1 балк.
itemId:49030256, builtAt:1900, bathrooms:-, netArea:76, metro:Таганская, floor:3, price:20000000, area:104, elevator:–, timeToMetro:3, floors:4, rooms:4, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:–
itemId:162183576, builtAt:1936, bathrooms:-, netArea:60, metro:Курская, floor:5, price:20000000, area:81, elevator:1 пасс., timeToMetro:5, floors:8, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:2 балк.
itemId:156549146, builtAt:1981, bathrooms:-, netArea:67.2, metro:Проспект Вернадского, floor:13, price:20000000, area:93.3, elevator:1 пасс. + 1 груз., timeToMetro:19, floors:16, rooms:4, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:2 лодж.
itemId:157445891, builtAt:1997, bathrooms:2, netArea:65, metro:Речной вокзал, floor:11, price:20300000, area:100, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:22, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
