itemId:161839729, builtAt:-, bathrooms:1, netArea:18, metro:Беляево, floor:9, price:5990000, area:32, elevator:1 пасс., timeToMetro:10, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:-, balcony:нет
itemId:162988686, builtAt:2004, bathrooms:1, netArea:30, metro:Зорге, floor:4, price:17950000, area:55.7, elevator:1 пасс. + 1 груз., timeToMetro:17, floors:12, rooms:1, view:двор, buildingType:монолитный, renovation:дизайнерский, balcony:1 лодж.
itemId:160705004, builtAt:-, bathrooms:-, netArea:23, metro:Новые Черемушки, floor:2, price:18090000, area:67, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:31, rooms:1, view:двор и улица, buildingType:кирпично-монолитный, renovation:-, balcony:1 лодж.
itemId:156065544, builtAt:2017, bathrooms:-, netArea:45.6, metro:Шаболовская, floor:9, price:18060000, area:56.8, elevator:1 пасс. + 1 груз., timeToMetro:13, floors:14, rooms:1, view:двор, buildingType:вторичка, renovation:отсутствует, balcony:1 лодж.
itemId:159177568, builtAt:2009, bathrooms:1, netArea:30, metro:Юго-Западная, floor:15, price:18318000, area:64, elevator:–, timeToMetro:14, floors:24, rooms:1, view:улица, buildingType:монолитный, renovation:отсутствует, balcony:1 лодж.
itemId:161472978, builtAt:1999, bathrooms:1, netArea:30, metro:Щукинская, floor:9, price:18490000, area:60.1, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:17, rooms:1, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:–
itemId:160178342, builtAt:-, bathrooms:-, netArea:38, metro:Чертановская, floor:3, price:18500000, area:65, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:38, rooms:1, view:улица, buildingType:монолитный, renovation:дизайнерский, balcony:нет
itemId:157976456, builtAt:-, bathrooms:1, netArea:20, metro:Полежаевская, floor:5, price:18450000, area:56, elevator:нет, timeToMetro:15, floors:8, rooms:1, view:двор, buildingType:монолитный, renovation:-, balcony:1 лодж.
itemId:162573780, builtAt:-, bathrooms:1, netArea:42, metro:Чертановская, floor:6, price:18500000, area:61, elevator:2 пасс. + 2 груз., timeToMetro:5, floors:41, rooms:1, view:улица, buildingType:монолитный, renovation:дизайнерский, balcony:нет
itemId:157974157, builtAt:2005, bathrooms:1, netArea:20, metro:Полежаевская, floor:5, price:18450000, area:56, elevator:1 груз., timeToMetro:18, floors:8, rooms:1, view:двор, buildingType:монолитный, renovation:дизайнерский, balcony:1 лодж.
itemId:158266760, builtAt:-, bathrooms:1, netArea:21, metro:Люблино, floor:3, price:5150000, area:38, elevator:1 пасс., timeToMetro:10, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:162988729, builtAt:2013, bathrooms:1, netArea:–, metro:Молодежная, floor:13, price:8550000, area:38, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:17, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:157778870, builtAt:-, bathrooms:-, netArea:19, metro:Алма-Атинская, floor:6, price:6200000, area:38, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:17, rooms:1, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:159192279, builtAt:0, bathrooms:-, netArea:–, metro:Полянка, floor:2, price:18572500, area:34, elevator:нет, timeToMetro:5, floors:7, rooms:1, view:двор и улица, buildingType:кирпично-монолитный, renovation:-, balcony:–
itemId:155324337, builtAt:1966, bathrooms:1, netArea:26, metro:Пушкинская, floor:8, price:19000000, area:38, elevator:–, timeToMetro:8, floors:13, rooms:1, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:159218873, builtAt:2009, bathrooms:1, netArea:20, metro:Юго-Западная, floor:3, price:19000000, area:68, elevator:–, timeToMetro:12, floors:16, rooms:1, view:улица, buildingType:монолитный, renovation:отсутствует, balcony:1 лодж.
itemId:151907487, builtAt:-, bathrooms:-, netArea:26, metro:Библиотека им. Ленина, floor:6, price:19000000, area:52, elevator:2 пасс., timeToMetro:13, floors:10, rooms:1, view:двор, buildingType:сталинский, renovation:-, balcony:нет
itemId:157117590, builtAt:1933, bathrooms:-, netArea:26, metro:Кропоткинская, floor:6, price:19000000, area:52, elevator:1 пасс., timeToMetro:8, floors:12, rooms:1, view:двор, buildingType:кирпичный, renovation:отсутствует, balcony:–
itemId:162460516, builtAt:2009, bathrooms:1, netArea:25, metro:Кунцевская, floor:12, price:19000000, area:60, elevator:1 пасс., timeToMetro:12, floors:23, rooms:1, view:улица, buildingType:монолитный, renovation:дизайнерский, balcony:1 лодж.
itemId:151627741, builtAt:-, bathrooms:1, netArea:29, metro:Беговая, floor:14, price:19000000, area:61, elevator:4 пасс. + 2 груз., timeToMetro:3, floors:33, rooms:1, view:двор и улица, buildingType:монолитный, renovation:-, balcony:нет
itemId:160070220, builtAt:-, bathrooms:1, netArea:21, metro:Раменки, floor:6, price:19000000, area:51, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:21, rooms:1, view:улица, buildingType:монолитный, renovation:дизайнерский, balcony:1 лодж.
itemId:156325694, builtAt:-, bathrooms:-, netArea:–, metro:Чистые пруды, floor:6, price:19095000, area:33.5, elevator:1 пасс., timeToMetro:5, floors:6, rooms:1, view:–, buildingType:кирпично-монолитный, renovation:-, balcony:нет
itemId:159124527, builtAt:-, bathrooms:-, netArea:29, metro:Чистые пруды, floor:6, price:19095000, area:33.5, elevator:1 пасс., timeToMetro:2, floors:6, rooms:1, view:двор, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:162907264, builtAt:2008, bathrooms:1, netArea:29, metro:Беговая, floor:42, price:19200000, area:56, elevator:1 пасс. + 1 груз., timeToMetro:2, floors:44, rooms:1, view:–, buildingType:монолитный, renovation:дизайнерский, balcony:–
itemId:149558437, builtAt:2001, bathrooms:1, netArea:21, metro:Полянка, floor:2, price:19435000, area:26, elevator:–, timeToMetro:5, floors:9, rooms:1, view:улица, buildingType:вторичка, renovation:дизайнерский, balcony:–
itemId:162460203, builtAt:2016, bathrooms:2, netArea:30, metro:Щукинская, floor:27, price:19500000, area:52.9, elevator:нет, timeToMetro:15, floors:33, rooms:1, view:улица, buildingType:кирпично-монолитный, renovation:отсутствует, balcony:нет
itemId:162953117, builtAt:2010, bathrooms:1, netArea:30, metro:Беговая, floor:18, price:19770000, area:54.9, elevator:1 пасс., timeToMetro:3, floors:36, rooms:1, view:улица, buildingType:монолитный, renovation:отсутствует, balcony:–
itemId:163009277, builtAt:-, bathrooms:1, netArea:30, metro:Маяковская, floor:2, price:19900000, area:50.4, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:13, rooms:1, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:нет
itemId:151495705, builtAt:1917, bathrooms:1, netArea:39.8, metro:Трубная, floor:2, price:19900000, area:39.8, elevator:–, timeToMetro:5, floors:3, rooms:1, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:–
itemId:159629118, builtAt:2008, bathrooms:1, netArea:20, metro:Тропарево, floor:6, price:20000000, area:40, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:35, rooms:1, view:двор и улица, buildingType:монолитный, renovation:дизайнерский, balcony:–
itemId:159337270, builtAt:2007, bathrooms:1, netArea:–, metro:Тропарево, floor:4, price:20000000, area:55, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:21, rooms:1, view:двор, buildingType:кирпично-монолитный, renovation:дизайнерский, balcony:–
itemId:162460403, builtAt:2016, bathrooms:1, netArea:30, metro:Щукинская, floor:30, price:20000000, area:51.5, elevator:нет, timeToMetro:15, floors:33, rooms:1, view:улица, buildingType:кирпично-монолитный, renovation:отсутствует, balcony:нет
itemId:158771286, builtAt:-, bathrooms:1, netArea:20, metro:Раменки, floor:13, price:20000000, area:49, elevator:–, timeToMetro:1, floors:24, rooms:1, view:улица, buildingType:монолитный, renovation:евроремонт, balcony:1 лодж.
itemId:159127205, builtAt:2007, bathrooms:1, netArea:37, metro:Юго-Западная, floor:4, price:20000000, area:55, elevator:1 пасс. + 2 груз., timeToMetro:18, floors:13, rooms:1, view:двор, buildingType:кирпично-монолитный, renovation:евроремонт, balcony:–
itemId:149829114, builtAt:2008, bathrooms:1, netArea:40, metro:Полежаевская, floor:20, price:19999000, area:63, elevator:3 пасс. + 1 груз., timeToMetro:17, floors:32, rooms:1, view:двор и улица, buildingType:вторичка, renovation:дизайнерский, balcony:1 балк. + 1 лодж.
itemId:159833816, builtAt:-, bathrooms:1, netArea:21, metro:Раменки, floor:5, price:20788000, area:50, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:18, rooms:1, view:улица, buildingType:монолитный, renovation:-, balcony:1 лодж.
itemId:160177639, builtAt:-, bathrooms:1, netArea:39, metro:Раменки, floor:9, price:20900000, area:50, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:21, rooms:1, view:улица, buildingType:монолитный, renovation:дизайнерский, balcony:нет
itemId:162830606, builtAt:-, bathrooms:2, netArea:25, metro:Октябрьская, floor:4, price:20900000, area:50, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:14, rooms:1, view:двор, buildingType:кирпично-монолитный, renovation:отсутствует, balcony:1 лодж.
itemId:159650392, builtAt:2012, bathrooms:1, netArea:36, metro:Дубровка, floor:8, price:14500000, area:55.1, elevator:4 пасс. + 2 груз., timeToMetro:5, floors:30, rooms:1, view:улица, buildingType:монолитный, renovation:евроремонт, balcony:1 балк.
itemId:158266871, builtAt:-, bathrooms:1, netArea:19.9, metro:Преображенская площадь, floor:3, price:12700000, area:49.1, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:13, rooms:1, view:двор и улица, buildingType:монолитный, renovation:-, balcony:1 лодж.
itemId:154686285, builtAt:2010, bathrooms:1, netArea:28.9, metro:Щукинская, floor:27, price:17900000, area:53, elevator:–, timeToMetro:11, floors:34, rooms:1, view:улица, buildingType:вторичка, renovation:отсутствует, balcony:–
itemId:162155603, builtAt:-, bathrooms:-, netArea:18.5, metro:Тверская, floor:4, price:21000000, area:36.5, elevator:1 пасс., timeToMetro:9, floors:9, rooms:1, view:улица, buildingType:кирпичный, renovation:косметический, balcony:1 лодж.
itemId:162829666, builtAt:2007, bathrooms:1, netArea:35, metro:Выставочная, floor:8, price:21000000, area:56, elevator:1 пасс. + 1 груз., timeToMetro:13, floors:24, rooms:1, view:двор, buildingType:монолитный, renovation:евроремонт, balcony:1 лодж.
itemId:30563770, builtAt:2005, bathrooms:-, netArea:35, metro:Ломоносовский проспект, floor:13, price:21000000, area:55, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:17, rooms:1, view:двор и улица, buildingType:монолитный, renovation:евроремонт, balcony:1 лодж.
itemId:158698579, builtAt:-, bathrooms:-, netArea:28, metro:Раменки, floor:3, price:21000000, area:50, elevator:1 пасс. + 1 груз., timeToMetro:11, floors:21, rooms:1, view:улица, buildingType:кирпичный, renovation:дизайнерский, balcony:1 лодж.
itemId:160070216, builtAt:-, bathrooms:1, netArea:19, metro:Раменки, floor:5, price:21115000, area:50, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:21, rooms:1, view:улица, buildingType:монолитный, renovation:дизайнерский, balcony:1 балк.
